name,genre,type,episodes,rating,members
7178.0,873.0,1.0,1.0,6.75,978.0
7183.0,3023.0,1.0,1.0,6.0,100.0
7193.0,3255.0,1.0,1.0,3.96,101.0
7194.0,2188.0,3.0,-1.0,4.92,93.0
7195.0,1677.0,1.0,1.0,6.13,105.0
7196.0,2814.0,1.0,1.0,4.69,47.0
7197.0,1535.0,6.0,-1.0,5.0,61.0
7198.0,1535.0,6.0,26.0,4.57,66.0
7207.0,3023.0,6.0,52.0,5.42,76.0
7211.0,2529.0,4.0,1.0,7.25,52.0
7221.0,2438.0,4.0,1.0,6.2,57.0
7222.0,2131.0,6.0,90.0,6.33,80.0
7223.0,2131.0,6.0,34.0,7.1,103.0
7240.0,2131.0,5.0,1.0,4.4,52.0
7242.0,2127.0,5.0,1.0,6.13,74.0
7243.0,2127.0,5.0,1.0,5.78,63.0
7244.0,2105.0,5.0,3.0,4.71,54.0
7245.0,3027.0,3.0,1.0,4.11,65.0
7251.0,1093.0,6.0,52.0,5.33,161.0
7258.0,1101.0,1.0,1.0,3.36,74.0
7264.0,3027.0,2.0,1.0,4.92,45.0
7265.0,2188.0,3.0,1.0,4.0,83.0
7267.0,1468.0,4.0,1.0,7.0,46.0
7268.0,3023.0,1.0,1.0,4.04,84.0
7296.0,3116.0,6.0,52.0,6.23,147.0
7313.0,3255.0,6.0,-1.0,3.8,72.0
7314.0,3255.0,3.0,1.0,5.14,45.0
7318.0,2814.0,1.0,1.0,5.6,146.0
7319.0,2814.0,4.0,1.0,5.71,74.0
7328.0,1600.0,6.0,41.0,4.75,43.0
7329.0,3259.0,1.0,1.0,5.0,66.0
7336.0,2814.0,4.0,1.0,6.29,45.0
7337.0,2536.0,1.0,1.0,6.61,346.0
7338.0,2948.0,1.0,1.0,7.33,50.0
7344.0,3116.0,2.0,1.0,3.85,69.0
7348.0,2434.0,1.0,1.0,5.08,47.0
7349.0,2393.0,4.0,1.0,5.75,48.0
7357.0,2580.0,4.0,1.0,8.33,50.0
7359.0,3130.0,4.0,2.0,6.42,65.0
7363.0,1677.0,6.0,-1.0,5.6,261.0
7369.0,2814.0,6.0,52.0,6.0,36.0
7382.0,2356.0,6.0,-1.0,0.0,129.0
7384.0,2580.0,4.0,1.0,7.33,102.0
7389.0,1656.0,5.0,2.0,6.78,137.0
7392.0,382.0,4.0,1.0,5.0,56.0
7393.0,382.0,4.0,1.0,6.0,60.0
7394.0,2215.0,3.0,2.0,4.06,126.0
7398.0,1677.0,1.0,1.0,3.52,101.0
7399.0,1677.0,3.0,2.0,3.5,33.0
7400.0,1825.0,4.0,2.0,5.18,87.0
7401.0,382.0,4.0,1.0,6.0,119.0
7402.0,382.0,4.0,1.0,7.29,72.0
7403.0,382.0,4.0,1.0,6.88,61.0
7404.0,382.0,4.0,1.0,7.14,60.0
7405.0,382.0,4.0,1.0,7.0,88.0
7406.0,2562.0,5.0,1.0,7.0,49.0
7407.0,2986.0,5.0,1.0,5.43,49.0
7410.0,364.0,6.0,52.0,7.08,519.0
7411.0,3232.0,3.0,10.0,6.17,163.0
7412.0,1160.0,3.0,-1.0,5.33,163.0
7413.0,3116.0,2.0,1.0,4.93,102.0
7414.0,2317.0,3.0,2.0,4.5,62.0
7415.0,2529.0,4.0,1.0,4.5,52.0
7416.0,1195.0,1.0,1.0,5.11,126.0
7419.0,1677.0,6.0,26.0,5.02,2124.0
7420.0,1677.0,1.0,1.0,3.67,65.0
7421.0,1677.0,5.0,1.0,8.0,71.0
7423.0,6.0,6.0,54.0,4.83,46.0
7424.0,360.0,1.0,1.0,3.25,87.0
7425.0,355.0,1.0,1.0,4.38,60.0
7452.0,2948.0,1.0,1.0,8.0,51.0
7479.0,3027.0,2.0,1.0,4.27,42.0
7480.0,2941.0,1.0,1.0,6.43,507.0
7483.0,3171.0,4.0,-1.0,5.62,194.0
7490.0,1329.0,6.0,48.0,7.25,136.0
7495.0,2198.0,4.0,3.0,5.74,256.0
7500.0,2350.0,6.0,13.0,6.67,133.0
7501.0,3116.0,2.0,1.0,4.15,79.0
7502.0,2780.0,4.0,1.0,6.72,163.0
7503.0,1677.0,6.0,-1.0,2.8,186.0
7510.0,2350.0,6.0,12.0,3.63,234.0
7506.0,2967.0,6.0,-1.0,5.9,612.0
7512.0,3024.0,6.0,52.0,5.38,297.0
7513.0,3023.0,6.0,-1.0,4.25,90.0
7514.0,3023.0,6.0,12.0,6.5,141.0
7515.0,2941.0,4.0,1.0,7.33,20.0
7517.0,2438.0,5.0,1.0,5.0,202.0
7507.0,2132.0,6.0,51.0,7.13,308.0
7518.0,1677.0,1.0,1.0,5.57,72.0
7519.0,2529.0,1.0,1.0,7.33,41.0
7526.0,1677.0,3.0,14.0,3.43,54.0
7527.0,1677.0,6.0,12.0,4.55,46.0
7530.0,3193.0,3.0,1.0,5.24,255.0
7532.0,3023.0,4.0,3.0,6.25,53.0
7538.0,3261.0,5.0,1.0,5.38,138.0
7545.0,2814.0,6.0,26.0,7.67,38.0
7573.0,2358.0,1.0,1.0,3.92,84.0
7582.0,2814.0,1.0,1.0,4.96,89.0
7583.0,3023.0,4.0,4.0,7.0,44.0
7586.0,2580.0,4.0,1.0,7.0,38.0
7592.0,2580.0,4.0,1.0,6.0,60.0
7599.0,1535.0,6.0,26.0,6.73,133.0
7600.0,2780.0,1.0,1.0,4.88,130.0
7601.0,3023.0,1.0,1.0,6.44,60.0
7603.0,2406.0,4.0,29.0,4.67,36.0
7602.0,2077.0,6.0,12.0,6.67,131.0
7604.0,2248.0,6.0,16.0,6.64,359.0
7605.0,2248.0,6.0,16.0,6.57,187.0
7608.0,2969.0,1.0,1.0,5.7,151.0
7609.0,2580.0,4.0,1.0,8.2,40.0
7610.0,2979.0,5.0,1.0,6.3,136.0
7611.0,2580.0,4.0,1.0,6.67,46.0
7618.0,2525.0,5.0,1.0,6.25,58.0
7620.0,1974.0,6.0,40.0,5.88,62.0
7629.0,1157.0,5.0,1.0,6.71,228.0
7630.0,1158.0,5.0,1.0,6.55,151.0
7631.0,1158.0,5.0,1.0,6.35,138.0
7632.0,1158.0,1.0,1.0,6.47,158.0
7633.0,2841.0,2.0,1.0,4.21,65.0
7636.0,3255.0,4.0,20.0,8.0,86.0
7638.0,2580.0,4.0,1.0,4.5,38.0
7640.0,2841.0,2.0,1.0,4.68,66.0
7649.0,2105.0,5.0,1.0,5.81,86.0
7650.0,1609.0,1.0,1.0,6.04,89.0
7651.0,1365.0,1.0,1.0,5.76,82.0
7652.0,2110.0,1.0,1.0,6.0,108.0
7653.0,2169.0,1.0,1.0,5.88,116.0
7655.0,3027.0,2.0,1.0,5.0,40.0
7659.0,2215.0,6.0,475.0,5.5,146.0
7660.0,636.0,6.0,13.0,6.56,75.0
7665.0,2293.0,6.0,30.0,6.41,134.0
7668.0,277.0,1.0,1.0,5.83,76.0
7672.0,2580.0,4.0,1.0,6.29,70.0
7673.0,2580.0,4.0,1.0,7.0,74.0
7674.0,1353.0,5.0,2.0,5.75,67.0
7675.0,1677.0,5.0,1.0,6.07,91.0
7676.0,1677.0,5.0,1.0,6.67,104.0
7677.0,2941.0,6.0,5.0,5.4,62.0
7696.0,2438.0,1.0,1.0,4.59,70.0
7697.0,1457.0,6.0,13.0,5.96,190.0
7705.0,2580.0,4.0,1.0,6.25,55.0
7706.0,2580.0,4.0,1.0,5.67,51.0
7717.0,1270.0,1.0,1.0,5.38,133.0
7718.0,2582.0,4.0,1.0,6.8,58.0
7729.0,3023.0,6.0,263.0,6.84,95.0
7730.0,3261.0,1.0,1.0,5.5,105.0
7733.0,3048.0,6.0,26.0,6.25,64.0
7734.0,3048.0,4.0,1.0,5.8,57.0
7735.0,3048.0,3.0,52.0,5.6,60.0
7738.0,1974.0,1.0,5.0,6.13,102.0
7744.0,1677.0,6.0,26.0,6.0,94.0
7745.0,1677.0,4.0,1.0,5.5,56.0
7747.0,3023.0,1.0,1.0,4.44,97.0
7748.0,3023.0,1.0,1.0,4.65,102.0
7752.0,2197.0,6.0,50.0,7.17,114.0
7753.0,1677.0,6.0,12.0,6.9,406.0
7754.0,1677.0,6.0,13.0,6.48,156.0
7755.0,2350.0,3.0,-1.0,4.75,93.0
7756.0,2350.0,6.0,43.0,5.8,112.0
7757.0,2350.0,1.0,10.0,6.86,57.0
7758.0,3048.0,4.0,1.0,4.1,35.0
7759.0,3116.0,4.0,6.0,4.17,51.0
7761.0,2814.0,1.0,1.0,7.67,98.0
7764.0,2941.0,1.0,1.0,6.67,51.0
7766.0,3259.0,4.0,10.0,5.59,270.0
7767.0,3023.0,6.0,26.0,5.33,38.0
7771.0,3116.0,2.0,24.0,7.64,560.0
7775.0,2353.0,3.0,1.0,3.83,106.0
7781.0,1677.0,6.0,-1.0,6.4,113.0
7784.0,2814.0,6.0,26.0,6.17,60.0
7798.0,1677.0,6.0,12.0,5.62,414.0
7799.0,3116.0,5.0,1.0,5.35,127.0
7802.0,3238.0,4.0,1.0,3.36,60.0
7803.0,3238.0,5.0,1.0,2.91,40.0
7804.0,2188.0,6.0,-1.0,5.54,159.0
7805.0,1677.0,6.0,83.0,6.75,169.0
7808.0,1677.0,6.0,-1.0,4.0,176.0
7810.0,1677.0,6.0,25.0,5.44,280.0
7811.0,1677.0,6.0,13.0,5.1,152.0
7812.0,1949.0,4.0,2.0,6.53,129.0
7817.0,3027.0,2.0,1.0,4.5,39.0
7818.0,2948.0,1.0,1.0,6.0,76.0
7819.0,2134.0,4.0,1.0,8.33,42.0
7821.0,2122.0,1.0,1.0,6.6,61.0
7822.0,2121.0,1.0,1.0,5.6,59.0
7826.0,2438.0,1.0,1.0,7.0,57.0
7827.0,1677.0,5.0,1.0,4.75,63.0
7828.0,2215.0,6.0,164.0,6.47,85.0
7831.0,3048.0,6.0,13.0,6.67,29.0
7832.0,3048.0,6.0,13.0,8.0,20.0
7835.0,2525.0,1.0,1.0,4.24,156.0
7838.0,1677.0,6.0,156.0,7.36,118.0
7840.0,2350.0,6.0,26.0,5.75,99.0
7842.0,2457.0,4.0,1.0,6.22,173.0
7843.0,834.0,4.0,1.0,5.5,83.0
7847.0,1034.0,4.0,1.0,6.08,90.0
7851.0,1806.0,6.0,26.0,6.17,201.0
7852.0,2346.0,6.0,22.0,6.38,70.0
7854.0,639.0,5.0,1.0,5.93,178.0
7856.0,2285.0,1.0,1.0,6.57,97.0
7857.0,1677.0,6.0,-1.0,2.75,61.0
7859.0,1453.0,6.0,39.0,6.48,176.0
7874.0,2350.0,6.0,103.0,7.77,250.0
7875.0,2350.0,1.0,1.0,7.09,142.0
7877.0,1270.0,1.0,1.0,5.0,94.0
7878.0,2948.0,4.0,1.0,5.17,47.0
7879.0,1293.0,5.0,1.0,5.64,78.0
7880.0,1293.0,5.0,1.0,3.67,51.0
7881.0,1677.0,1.0,1.0,4.41,128.0
7882.0,3255.0,4.0,1.0,5.5,46.0
7883.0,2580.0,4.0,1.0,8.0,40.0
7884.0,3027.0,2.0,1.0,4.78,37.0
7885.0,2580.0,4.0,1.0,6.5,37.0
7886.0,2580.0,4.0,1.0,8.4,101.0
7888.0,1677.0,1.0,1.0,6.43,60.0
7894.0,2948.0,1.0,1.0,9.0,47.0
7896.0,2948.0,4.0,1.0,5.0,42.0
7897.0,2580.0,4.0,1.0,8.0,38.0
7898.0,2580.0,4.0,1.0,8.0,49.0
7899.0,2332.0,4.0,3.0,5.67,183.0
7902.0,3255.0,4.0,1.0,5.31,92.0
7904.0,353.0,6.0,34.0,6.9,128.0
7906.0,2451.0,1.0,1.0,6.06,177.0
7907.0,3023.0,5.0,1.0,3.93,52.0
7908.0,2948.0,1.0,1.0,8.33,52.0
7909.0,3027.0,2.0,1.0,5.0,37.0
7815.0,2350.0,4.0,1.0,6.07,107.0
7924.0,1388.0,6.0,39.0,6.89,81.0
7925.0,2133.0,6.0,32.0,5.25,240.0
7928.0,2948.0,4.0,1.0,5.67,68.0
7931.0,2780.0,5.0,3.0,4.67,35.0
7936.0,2124.0,6.0,26.0,5.68,195.0
7937.0,2814.0,1.0,1.0,3.33,41.0
12281.0,2780.0,5.0,1.0,5.4,98.0
7940.0,2780.0,3.0,3.0,4.5,175.0
7944.0,3261.0,1.0,1.0,6.08,97.0
7994.0,3116.0,2.0,1.0,4.51,89.0
8002.0,1958.0,1.0,1.0,5.73,271.0
8011.0,3027.0,6.0,-1.0,2.67,45.0
8023.0,3039.0,5.0,2.0,5.75,40.0
8024.0,2411.0,1.0,1.0,6.21,131.0
8026.0,2425.0,1.0,1.0,5.81,91.0
8028.0,2434.0,4.0,1.0,6.4,64.0
8037.0,1677.0,6.0,12.0,4.98,150.0
8038.0,1677.0,3.0,6.0,5.05,92.0
8039.0,1677.0,3.0,1.0,4.31,63.0
8040.0,2.0,4.0,1.0,5.25,76.0
8043.0,1677.0,6.0,15.0,6.8,75.0
8054.0,3027.0,1.0,1.0,5.1,43.0
8059.0,2951.0,4.0,1.0,8.0,41.0
8060.0,2948.0,4.0,1.0,7.5,53.0
8061.0,3027.0,2.0,1.0,3.84,77.0
8066.0,1594.0,6.0,86.0,5.65,164.0
8067.0,1594.0,1.0,1.0,4.0,73.0
8068.0,1594.0,1.0,1.0,6.57,85.0
8073.0,2814.0,4.0,1.0,6.8,60.0
8090.0,2105.0,6.0,52.0,6.63,87.0
8094.0,3027.0,2.0,1.0,4.16,98.0
8110.0,811.0,4.0,2.0,6.0,131.0
8111.0,1677.0,6.0,36.0,7.13,102.0
8116.0,1677.0,6.0,14.0,5.71,101.0
8117.0,2814.0,4.0,1.0,6.25,53.0
8123.0,2.0,6.0,52.0,7.15,143.0
8128.0,2963.0,1.0,1.0,3.95,102.0
8132.0,3023.0,4.0,1.0,5.05,81.0
8135.0,3255.0,1.0,1.0,4.36,111.0
8139.0,3054.0,1.0,1.0,5.83,398.0
8143.0,2438.0,1.0,1.0,7.96,221.0
8151.0,3023.0,1.0,1.0,4.08,94.0
8153.0,2747.0,3.0,11.0,6.08,250.0
8156.0,1677.0,5.0,1.0,6.29,193.0
8157.0,2071.0,4.0,1.0,6.4,191.0
8158.0,1677.0,1.0,1.0,6.52,224.0
8162.0,2215.0,5.0,1.0,7.55,2525.0
8167.0,1677.0,6.0,26.0,6.83,62.0
8168.0,3052.0,6.0,30.0,6.33,39.0
8170.0,3023.0,1.0,1.0,6.33,85.0
8173.0,2941.0,6.0,312.0,6.11,146.0
8177.0,1195.0,1.0,1.0,5.5,67.0
8180.0,1188.0,6.0,156.0,6.6,86.0
8181.0,831.0,6.0,156.0,7.2,158.0
8183.0,2248.0,1.0,1.0,4.4,109.0
8184.0,2248.0,5.0,1.0,5.78,78.0
8185.0,3242.0,4.0,3.0,5.83,88.0
8197.0,2071.0,5.0,3.0,5.0,67.0
8198.0,3027.0,2.0,1.0,4.0,39.0
8199.0,2780.0,4.0,1.0,6.2,68.0
8202.0,0.0,1.0,1.0,4.16,74.0
8204.0,3099.0,6.0,52.0,6.57,287.0
8210.0,1594.0,6.0,-1.0,5.6,101.0
8211.0,2780.0,1.0,1.0,5.64,107.0
8222.0,1677.0,3.0,7.0,5.17,65.0
8236.0,2105.0,6.0,31.0,6.0,51.0
8239.0,3119.0,4.0,1.0,5.71,39.0
8242.0,2461.0,4.0,1.0,8.33,36.0
8246.0,2975.0,5.0,1.0,4.35,574.0
8250.0,1200.0,1.0,1.0,6.73,111.0
8251.0,1354.0,1.0,1.0,6.75,77.0
8252.0,3023.0,6.0,52.0,4.0,113.0
8253.0,1388.0,6.0,52.0,5.47,212.0
8254.0,940.0,6.0,23.0,6.44,223.0
8257.0,2438.0,1.0,1.0,6.5,62.0
8266.0,3023.0,6.0,-1.0,6.55,131.0
8272.0,3048.0,6.0,-1.0,4.75,55.0
8277.0,2105.0,6.0,-1.0,4.17,67.0
8278.0,1594.0,1.0,1.0,6.17,70.0
8279.0,2105.0,6.0,26.0,3.6,131.0
8280.0,2105.0,6.0,-1.0,4.5,85.0
8281.0,2131.0,6.0,85.0,6.38,71.0
8288.0,2948.0,1.0,1.0,6.0,56.0
8294.0,2801.0,4.0,1.0,8.0,47.0
8295.0,1677.0,1.0,1.0,3.33,102.0
8300.0,1639.0,1.0,1.0,7.88,141.0
8306.0,2525.0,6.0,13.0,6.19,216.0
8309.0,3027.0,2.0,1.0,3.93,85.0
8311.0,1318.0,5.0,1.0,5.75,183.0
8315.0,2438.0,1.0,1.0,6.83,112.0
8316.0,2131.0,6.0,26.0,5.6,56.0
8317.0,3051.0,4.0,1.0,3.82,72.0
8753.0,3255.0,3.0,4.0,4.61,100.0
8325.0,1200.0,6.0,24.0,6.6,44.0
8327.0,3023.0,6.0,26.0,5.35,147.0
8328.0,1677.0,4.0,6.0,4.75,30.0
8330.0,2350.0,4.0,10.0,4.75,207.0
8331.0,2350.0,4.0,1.0,5.1,127.0
8334.0,1677.0,3.0,8.0,3.72,117.0
8335.0,2352.0,4.0,10.0,4.0,93.0
8336.0,2350.0,5.0,3.0,4.08,77.0
8337.0,2350.0,3.0,4.0,4.73,101.0
8338.0,2350.0,1.0,5.0,4.67,161.0
8341.0,2215.0,4.0,10.0,4.88,135.0
8342.0,2215.0,3.0,4.0,4.12,120.0
8343.0,2215.0,5.0,2.0,3.94,115.0
8348.0,2350.0,4.0,10.0,5.19,211.0
8349.0,2350.0,5.0,3.0,4.35,107.0
8351.0,2350.0,5.0,2.0,5.7,75.0
8340.0,2350.0,5.0,1.0,4.67,83.0
8354.0,2701.0,4.0,1.0,6.35,161.0
8356.0,3048.0,5.0,1.0,5.24,149.0
8359.0,2105.0,6.0,100.0,6.7,377.0
8360.0,2105.0,6.0,52.0,6.27,98.0
8361.0,2105.0,6.0,50.0,6.88,101.0
8362.0,2105.0,1.0,1.0,4.7,110.0
8363.0,2625.0,1.0,1.0,7.32,189.0
8319.0,1677.0,6.0,-1.0,7.24,217.0
8364.0,382.0,1.0,3.0,5.27,135.0
8369.0,1354.0,1.0,1.0,5.89,77.0
8370.0,2105.0,5.0,1.0,5.29,73.0
8374.0,2559.0,1.0,1.0,6.69,126.0
8375.0,2533.0,5.0,2.0,6.53,111.0
8376.0,3027.0,2.0,1.0,3.63,87.0
8395.0,1511.0,5.0,2.0,5.71,128.0
8398.0,1666.0,6.0,26.0,8.14,78.0
8403.0,2380.0,1.0,1.0,3.59,74.0
8406.0,800.0,4.0,1.0,5.44,176.0
8415.0,2105.0,6.0,65.0,6.05,153.0
8424.0,2634.0,5.0,4.0,5.33,194.0
8426.0,3023.0,6.0,-1.0,6.33,59.0
8427.0,2105.0,6.0,52.0,6.83,102.0
8428.0,2353.0,6.0,29.0,5.0,39.0
8429.0,2353.0,5.0,3.0,4.92,41.0
8437.0,2584.0,6.0,13.0,5.8,483.0
8438.0,0.0,6.0,31.0,5.67,96.0
8441.0,1677.0,6.0,156.0,5.71,66.0
8443.0,2645.0,6.0,33.0,6.33,111.0
8444.0,2645.0,5.0,2.0,7.33,54.0
8449.0,1195.0,3.0,1.0,4.4,70.0
8450.0,3255.0,3.0,1.0,4.12,82.0
8452.0,3255.0,3.0,7.0,3.59,87.0
8454.0,2448.0,1.0,1.0,5.2,74.0
8455.0,1677.0,6.0,23.0,5.06,251.0
8458.0,1677.0,6.0,-1.0,5.67,64.0
8459.0,2119.0,5.0,1.0,6.25,34.0
8460.0,3116.0,2.0,1.0,5.0,47.0
8466.0,2121.0,1.0,1.0,6.73,151.0
8475.0,3237.0,5.0,1.0,1.67,51.0
8479.0,1185.0,6.0,13.0,6.56,198.0
8483.0,3232.0,1.0,1.0,5.08,72.0
8485.0,2814.0,4.0,1.0,5.96,93.0
8486.0,2814.0,4.0,1.0,6.35,76.0
8487.0,2814.0,4.0,1.0,6.0,74.0
8488.0,3023.0,6.0,52.0,5.22,93.0
8575.0,1537.0,1.0,1.0,5.57,35.0
8576.0,2814.0,4.0,1.0,5.56,74.0
8577.0,2814.0,4.0,1.0,4.31,78.0
8578.0,1958.0,3.0,-1.0,3.0,48.0
8579.0,2215.0,3.0,1.0,3.41,140.0
8580.0,2105.0,1.0,1.0,6.33,62.0
8581.0,1.0,1.0,1.0,6.4,91.0
8582.0,1422.0,4.0,1.0,6.4,185.0
8591.0,1535.0,5.0,1.0,4.45,56.0
8592.0,3023.0,1.0,1.0,7.57,74.0
8593.0,3023.0,1.0,1.0,7.14,67.0
8594.0,3209.0,4.0,1.0,5.9,171.0
8595.0,3023.0,1.0,1.0,4.37,78.0
8597.0,3023.0,6.0,52.0,5.57,62.0
8598.0,3044.0,6.0,52.0,5.42,60.0
8599.0,1667.0,6.0,26.0,5.25,65.0
8600.0,1667.0,6.0,26.0,5.63,66.0
8601.0,1594.0,5.0,1.0,5.44,88.0
8602.0,1667.0,1.0,1.0,4.14,58.0
8603.0,1594.0,3.0,1.0,4.55,64.0
8604.0,3027.0,6.0,13.0,5.31,53.0
8605.0,3027.0,6.0,14.0,5.36,55.0
8611.0,1677.0,3.0,12.0,4.85,118.0
8618.0,3023.0,5.0,17.0,6.73,82.0
8632.0,2580.0,4.0,1.0,5.5,45.0
8645.0,3255.0,3.0,1.0,4.89,35.0
8684.0,1677.0,3.0,1.0,3.39,92.0
8688.0,2197.0,5.0,3.0,5.91,73.0
8689.0,3051.0,5.0,1.0,6.2,74.0
8690.0,3051.0,6.0,143.0,6.77,108.0
8691.0,3051.0,1.0,1.0,4.5,73.0
8692.0,3051.0,1.0,1.0,5.6,61.0
8693.0,2353.0,1.0,1.0,4.5,58.0
8694.0,2353.0,1.0,1.0,4.75,58.0
8702.0,1053.0,3.0,3.0,5.96,201.0
8249.0,2350.0,4.0,6.0,5.08,93.0
8727.0,2380.0,1.0,1.0,5.08,73.0
8732.0,3027.0,2.0,1.0,4.36,24.0
8738.0,2105.0,6.0,51.0,5.9,148.0
8739.0,2105.0,6.0,51.0,5.86,102.0
8742.0,1919.0,4.0,6.0,5.94,142.0
8743.0,1677.0,6.0,11.0,5.49,496.0
8744.0,1677.0,6.0,11.0,5.79,184.0
8745.0,1958.0,4.0,1.0,6.8,151.0
8749.0,2160.0,6.0,26.0,7.13,94.0
8751.0,2188.0,1.0,1.0,7.03,405.0
8752.0,2194.0,4.0,3.0,6.8,122.0
8756.0,644.0,1.0,1.0,6.78,82.0
8757.0,881.0,1.0,1.0,6.91,254.0
8758.0,881.0,3.0,1.0,5.81,107.0
8760.0,487.0,3.0,1.0,3.69,96.0
8761.0,881.0,3.0,-1.0,7.46,208.0
8762.0,881.0,3.0,1.0,6.05,131.0
8763.0,881.0,3.0,3.0,7.07,194.0
8764.0,881.0,6.0,37.0,8.43,273.0
8781.0,2999.0,3.0,12.0,7.25,83.0
8810.0,3023.0,5.0,1.0,3.86,56.0
8808.0,1563.0,6.0,26.0,7.2,67.0
8809.0,353.0,6.0,48.0,6.22,233.0
8819.0,2.0,3.0,1.0,5.03,81.0
8841.0,2222.0,6.0,21.0,6.67,103.0
8897.0,2525.0,1.0,1.0,7.8,129.0
8898.0,2941.0,1.0,1.0,6.21,132.0
8906.0,1677.0,6.0,24.0,6.64,182.0
8909.0,3026.0,5.0,1.0,3.26,67.0
8913.0,1827.0,6.0,26.0,6.13,241.0
8914.0,3116.0,2.0,1.0,3.85,69.0
8795.0,1195.0,6.0,6.0,5.21,109.0
8920.0,1195.0,1.0,1.0,5.86,178.0
8921.0,1195.0,5.0,1.0,5.36,139.0
8922.0,1677.0,6.0,24.0,4.83,93.0
8925.0,3116.0,2.0,1.0,3.49,67.0
8932.0,2358.0,1.0,1.0,4.4,69.0
8952.0,3023.0,1.0,1.0,4.92,83.0
8953.0,3255.0,6.0,26.0,6.0,269.0
8960.0,2105.0,6.0,52.0,6.0,94.0
8962.0,2105.0,3.0,13.0,5.22,163.0
8963.0,3023.0,6.0,13.0,5.17,73.0
8965.0,2317.0,3.0,5.0,3.81,127.0
8967.0,1662.0,6.0,26.0,4.85,51.0
8968.0,1668.0,6.0,26.0,5.45,45.0
8966.0,3232.0,6.0,26.0,5.0,125.0
8969.0,1352.0,6.0,50.0,6.17,71.0
8975.0,1053.0,1.0,1.0,4.67,90.0
8976.0,1344.0,6.0,40.0,5.0,45.0
8978.0,1090.0,1.0,1.0,4.81,86.0
8979.0,3079.0,1.0,1.0,4.93,91.0
8980.0,1090.0,1.0,1.0,4.88,88.0
8982.0,2105.0,6.0,104.0,6.54,108.0
8984.0,1090.0,1.0,1.0,2.49,121.0
9010.0,2438.0,1.0,1.0,6.0,53.0
9017.0,3255.0,6.0,110.0,6.75,64.0
9020.0,1677.0,6.0,26.0,6.4,133.0
9023.0,2576.0,4.0,2.0,7.33,144.0
8796.0,1511.0,6.0,50.0,6.89,158.0
9030.0,1594.0,1.0,1.0,7.63,405.0
9034.0,2358.0,1.0,1.0,3.67,84.0
9036.0,3238.0,1.0,1.0,5.64,96.0
9037.0,3255.0,3.0,1.0,4.7,48.0
9038.0,3207.0,4.0,2.0,5.61,179.0
9050.0,2814.0,1.0,1.0,4.5,78.0
9051.0,1677.0,6.0,25.0,7.67,51.0
9055.0,1687.0,1.0,1.0,6.0,33.0
9063.0,2941.0,1.0,1.0,5.4,55.0
9065.0,2941.0,6.0,5.0,8.8,54.0
9071.0,3261.0,6.0,52.0,5.59,102.0
9077.0,1677.0,3.0,5.0,4.29,41.0
9100.0,2.0,6.0,26.0,7.16,212.0
9101.0,1511.0,4.0,1.0,6.4,65.0
9102.0,2438.0,4.0,1.0,5.0,69.0
9108.0,173.0,6.0,52.0,7.1,494.0
9115.0,2742.0,1.0,1.0,7.5,410.0
9116.0,3255.0,1.0,2.0,6.24,535.0
9124.0,3048.0,6.0,12.0,6.0,62.0
9130.0,1100.0,6.0,50.0,6.64,219.0
9143.0,3232.0,5.0,1.0,6.25,152.0
9170.0,2742.0,4.0,1.0,6.0,62.0
9171.0,1677.0,3.0,25.0,6.0,31.0
9172.0,1677.0,5.0,4.0,4.0,26.0
9200.0,3048.0,4.0,1.0,6.07,282.0
9201.0,1958.0,6.0,100.0,6.65,186.0
9217.0,2438.0,1.0,1.0,6.38,1498.0
9215.0,3023.0,1.0,1.0,4.15,96.0
9220.0,2354.0,6.0,11.0,5.93,254.0
9227.0,1644.0,1.0,1.0,4.3,94.0
9229.0,2674.0,1.0,1.0,3.58,111.0
9242.0,819.0,4.0,1.0,5.82,212.0
9243.0,3023.0,1.0,1.0,3.63,80.0
9244.0,2350.0,6.0,27.0,7.33,72.0
9247.0,2780.0,4.0,1.0,6.16,132.0
9248.0,962.0,5.0,1.0,7.86,68.0
9250.0,2941.0,1.0,1.0,7.2,124.0
9251.0,962.0,1.0,1.0,7.03,177.0
9252.0,962.0,1.0,1.0,7.07,150.0
9253.0,962.0,5.0,1.0,7.43,197.0
9260.0,2815.0,4.0,1.0,6.86,55.0
9263.0,2814.0,4.0,1.0,5.75,42.0
9265.0,2814.0,4.0,1.0,5.64,71.0
9266.0,2814.0,4.0,1.0,9.0,25.0
9267.0,3243.0,4.0,1.0,5.38,187.0
9271.0,2438.0,1.0,1.0,3.8,97.0
9273.0,1392.0,1.0,1.0,5.33,77.0
9276.0,3023.0,4.0,1.0,5.23,62.0
9276.0,2438.0,1.0,1.0,4.75,76.0
9277.0,2941.0,3.0,1.0,2.84,38.0
9278.0,2105.0,4.0,1.0,5.25,49.0
9280.0,2580.0,4.0,1.0,8.25,40.0
9292.0,2350.0,6.0,13.0,6.0,57.0
9293.0,2525.0,4.0,1.0,8.5,21.0
9296.0,2350.0,3.0,3.0,4.07,66.0
9297.0,2948.0,1.0,1.0,5.75,47.0
9306.0,1594.0,4.0,1.0,6.8,54.0
9308.0,2350.0,5.0,1.0,6.14,107.0
9311.0,2814.0,6.0,26.0,7.13,160.0
9326.0,2948.0,5.0,1.0,8.0,42.0
9331.0,0.0,1.0,1.0,6.27,22.0
